time,live_nodes,live_percentage,total_transmissions,node_1_energy,node_1_alive,node_1_type,node_2_energy,node_2_alive,node_2_type,node_3_energy,node_3_alive,node_3_type,node_4_energy,node_4_alive,node_4_type,node_5_energy,node_5_alive,node_5_type,node_6_energy,node_6_alive,node_6_type,node_7_energy,node_7_alive,node_7_type,node_8_energy,node_8_alive,node_8_type,node_9_energy,node_9_alive,node_9_type,node_10_energy,node_10_alive,node_10_type
776,10,100.0,1,48.317899987014,1,REGULAR,56.488349953146674,1,REGULAR,46.09611472843146,1,REGULAR,52.411107930070024,1,REGULAR,50.68293997064994,1,REGULAR,48.64441396249991,1,REGULAR,59.17944075314668,1,CLUSTER_HEAD,58.41224794240007,1,REGULAR,47.022375081265,1,REGULAR,54.627939970650004,1,REGULAR
777,10,100.0,1,48.265393971474005,1,REGULAR,56.433342935016675,1,REGULAR,46.03860670771146,1,REGULAR,52.35109890676002,1,REGULAR,50.62043495769994,1,REGULAR,48.57940794695991,1,REGULAR,59.127407835016676,1,CLUSTER_HEAD,58.359739921680074,1,REGULAR,46.967366057955,1,REGULAR,54.5704349577,1,REGULAR
778,10,100.0,1,48.212887955914006,1,REGULAR,56.37833591686334,1,REGULAR,45.98109868696479,1,REGULAR,52.29108988342002,1,REGULAR,50.557929944733274,1,REGULAR,48.51440193139991,1,REGULAR,59.07537488353001,1,CLUSTER_HEAD,58.30723190093341,1,REGULAR,46.912357034615,1,REGULAR,54.51292994473334,1,REGULAR
779,10,100.0,1,48.160381940334005,1,REGULAR,56.323328898686675,1,REGULAR,45.92359066619146,1,REGULAR,52.23108086005002,1,REGULAR,50.49542493174994,1,REGULAR,48.449395915819906,1,REGULAR,59.02334189868668,1,CLUSTER_HEAD,58.25472388016008,1,REGULAR,46.857348011245,1,REGULAR,54.45542493175,1,REGULAR
780,10,100.0,1,48.107875924734,1,REGULAR,56.268321880486674,1,REGULAR,45.86608264539146,1,REGULAR,52.17107183665002,1,REGULAR,50.43291991874994,1,REGULAR,48.38438990021991,1,REGULAR,58.97130888048668,1,CLUSTER_HEAD,58.20221585936008,1,REGULAR,46.802338987845005,1,REGULAR,54.397919918750006,1,REGULAR
781,10,100.0,1,48.055369909114006,1,REGULAR,56.21331486226334,1,REGULAR,45.80857462456479,1,REGULAR,52.11106281322002,1,REGULAR,50.37041490573327,1,REGULAR,48.31938388459991,1,REGULAR,58.91927582893001,1,CLUSTER_HEAD,58.149707838533416,1,REGULAR,46.747329964415,1,REGULAR,54.34041490573334,1,REGULAR
782,10,100.0,1,48.00286389347401,1,REGULAR,56.15830784401667,1,REGULAR,45.75106660371146,1,REGULAR,52.051053789760026,1,REGULAR,50.30790989269994,1,REGULAR,48.25437786895991,1,REGULAR,58.86724274401668,1,CLUSTER_HEAD,58.097199817680085,1,REGULAR,46.692320940955,1,REGULAR,54.282909892700005,1,REGULAR
783,10,100.0,1,47.95035787781401,1,REGULAR,56.10330082574667,1,REGULAR,45.69355858283146,1,REGULAR,51.99104476627003,1,REGULAR,50.24540487964994,1,REGULAR,48.1893718532999,1,REGULAR,58.815209625746675,1,CLUSTER_HEAD,58.04469179680009,1,REGULAR,46.637311917465,1,REGULAR,54.22540487965001,1,REGULAR
784,10,100.0,1,47.897851862134004,1,REGULAR,56.04829380745334,1,REGULAR,45.63605056192479,1,REGULAR,51.931035742750026,1,REGULAR,50.18289986658327,1,REGULAR,48.124365837619905,1,REGULAR,58.76317647412001,1,CLUSTER_HEAD,57.99218377589342,1,REGULAR,46.582302893945,1,REGULAR,54.16789986658334,1,REGULAR
785,10,100.0,1,47.84534584643401,1,REGULAR,55.993286789136675,1,REGULAR,45.57854254099146,1,REGULAR,51.871026719200025,1,REGULAR,50.12039485349994,1,REGULAR,48.059359821919905,1,REGULAR,58.71114328913667,1,CLUSTER_HEAD,57.93967575496009,1,REGULAR,46.527293870395,1,REGULAR,54.110394853500004,1,REGULAR
786,10,100.0,1,47.79283983071401,1,REGULAR,55.938279770796676,1,REGULAR,45.521034520031456,1,REGULAR,51.81101769562002,1,REGULAR,50.05788984039994,1,REGULAR,47.9943538061999,1,REGULAR,58.65911007079667,1,CLUSTER_HEAD,57.887167734000094,1,REGULAR,46.472284846815,1,REGULAR,54.052889840400006,1,REGULAR
787,10,100.0,1,47.74033381497401,1,REGULAR,55.88327275243334,1,REGULAR,45.46352649904479,1,REGULAR,51.75100867201002,1,REGULAR,49.995384827283274,1,REGULAR,47.9293477904599,1,REGULAR,58.60707681910001,1,CLUSTER_HEAD,57.83465971301343,1,REGULAR,46.417275823205,1,REGULAR,53.99538482728334,1,REGULAR
788,10,100.0,1,47.687827799214006,1,REGULAR,55.828265734046674,1,REGULAR,45.406018478031456,1,REGULAR,51.690999648370024,1,REGULAR,49.93287981414994,1,REGULAR,47.8643417746999,1,REGULAR,58.555043534046675,1,CLUSTER_HEAD,57.7821516920001,1,REGULAR,46.362266799565006,1,REGULAR,53.93787981415001,1,REGULAR
789,10,100.0,1,47.63532178343401,1,REGULAR,55.77325871563667,1,REGULAR,45.348510456991455,1,REGULAR,51.630990624700026,1,REGULAR,49.87037480099994,1,REGULAR,47.7993357589199,1,REGULAR,58.50301021563668,1,CLUSTER_HEAD,57.7296436709601,1,REGULAR,46.307257775895,1,REGULAR,53.88037480100001,1,REGULAR
790,10,100.0,1,47.58281576763401,1,REGULAR,55.718251697203335,1,REGULAR,45.29100243592479,1,REGULAR,51.57098160100003,1,REGULAR,49.807869787833276,1,REGULAR,47.7343297431199,1,REGULAR,58.45097686387001,1,CLUSTER_HEAD,57.67713564989344,1,REGULAR,46.252248752195,1,REGULAR,53.82286978783334,1,REGULAR
791,10,100.0,1,47.53030975181401,1,REGULAR,55.66324467874667,1,REGULAR,45.233494414831455,1,REGULAR,51.51097257727003,1,REGULAR,49.74536477464994,1,REGULAR,47.6693237272999,1,REGULAR,58.39894347874667,1,CLUSTER_HEAD,57.624627628800106,1,REGULAR,46.197239728465,1,REGULAR,53.76536477465001,1,REGULAR
792,10,100.0,1,47.47780373597401,1,REGULAR,55.608237660266674,1,REGULAR,45.175986393711455,1,REGULAR,51.45096355351003,1,REGULAR,49.68285976144994,1,REGULAR,47.6043177114599,1,REGULAR,58.34691006026667,1,CLUSTER_HEAD,57.57211960768011,1,REGULAR,46.142230704705,1,REGULAR,53.70785976145001,1,REGULAR
793,10,100.0,1,47.42529772011401,1,REGULAR,55.55323064176334,1,REGULAR,45.11847837256479,1,REGULAR,51.39095452972003,1,REGULAR,49.620354748233275,1,REGULAR,47.5393116955999,1,REGULAR,58.29487660843,1,CLUSTER_HEAD,57.51961158653344,1,REGULAR,46.087221680915,1,REGULAR,53.65035474823334,1,REGULAR
794,10,100.0,1,47.37279170423401,1,REGULAR,55.498223623236676,1,REGULAR,45.060970351391454,1,REGULAR,51.330945505900026,1,REGULAR,49.55784973499994,1,REGULAR,47.4743056797199,1,REGULAR,58.242843123236675,1,CLUSTER_HEAD,57.46710356536011,1,REGULAR,46.032212657095,1,REGULAR,53.59284973500001,1,REGULAR
795,10,100.0,1,47.32028568833401,1,REGULAR,55.443216604686675,1,REGULAR,45.003462330191454,1,REGULAR,51.270936482050026,1,REGULAR,49.495344721749944,1,REGULAR,47.409299663819894,1,REGULAR,58.19080960468668,1,CLUSTER_HEAD,57.414595544160115,1,REGULAR,45.977203633245004,1,REGULAR,53.53534472175001,1,REGULAR
796,10,100.0,1,47.26777967241401,1,REGULAR,55.38820958611334,1,REGULAR,44.94595430896479,1,REGULAR,51.210927458170026,1,REGULAR,49.43283970848328,1,REGULAR,47.344293647899896,1,REGULAR,58.13877605278001,1,CLUSTER_HEAD,57.36208752293345,1,REGULAR,45.92219460936501,1,REGULAR,53.477839708483344,1,REGULAR
797,10,100.0,1,47.21527365647401,1,REGULAR,55.33320256751667,1,REGULAR,44.88844628771145,1,REGULAR,51.15091843426003,1,REGULAR,49.370334695199944,1,REGULAR,47.279287631959896,1,REGULAR,58.08674246751668,1,CLUSTER_HEAD,57.30957950168012,1,REGULAR,45.867185585455005,1,REGULAR,53.42033469520001,1,REGULAR
798,10,100.0,1,47.16276764051401,1,REGULAR,55.27819554889667,1,REGULAR,44.83093826643145,1,REGULAR,51.09090941032003,1,REGULAR,49.307829681899946,1,REGULAR,47.214281615999894,1,REGULAR,58.03470884889668,1,CLUSTER_HEAD,57.25707148040012,1,REGULAR,45.812176561515,1,REGULAR,53.36282968190001,1,REGULAR
799,10,100.0,1,47.11026162453401,1,REGULAR,55.22318853025334,1,REGULAR,44.773430245124786,1,REGULAR,51.030900386350034,1,REGULAR,49.24532466858328,1,REGULAR,47.14927560001989,1,REGULAR,57.982675196920006,1,CLUSTER_HEAD,57.20456345909346,1,REGULAR,45.757167537545,1,REGULAR,53.305324668583346,1,REGULAR
800,10,100.0,1,47.05775560853401,1,REGULAR,55.168181511586674,1,REGULAR,44.71592222379145,1,REGULAR,50.97089136235003,1,REGULAR,49.18281965524994,1,REGULAR,47.08426958401989,1,REGULAR,57.93064151158667,1,CLUSTER_HEAD,57.152055437760126,1,REGULAR,45.702158513545,1,REGULAR,53.24781965525001,1,REGULAR
801,10,100.0,1,47.00524959251401,1,REGULAR,55.113174492896675,1,REGULAR,44.65841420243145,1,REGULAR,50.91088233832003,1,REGULAR,49.120314641899945,1,REGULAR,47.01926356799989,1,REGULAR,57.878607792896666,1,CLUSTER_HEAD,57.09954741640013,1,REGULAR,45.647149489515,1,REGULAR,53.19031464190001,1,REGULAR
802,10,100.0,1,46.95274357647401,1,REGULAR,55.05816747418334,1,REGULAR,44.600906181044785,1,REGULAR,50.85087331426003,1,REGULAR,49.05780962853328,1,REGULAR,46.95425755195989,1,REGULAR,57.826574040850005,1,CLUSTER_HEAD,57.04703939501346,1,REGULAR,45.592140465455,1,REGULAR,53.132809628533344,1,REGULAR
803,10,100.0,1,46.90023756041401,1,REGULAR,55.003160455446675,1,REGULAR,44.54339815963145,1,REGULAR,50.79086429017003,1,REGULAR,48.99530461514995,1,REGULAR,46.88925153589989,1,REGULAR,57.774540255446674,1,CLUSTER_HEAD,56.99453137360013,1,REGULAR,45.537131441365005,1,REGULAR,53.07530461515001,1,REGULAR
804,10,100.0,1,46.84773154433401,1,REGULAR,54.948153436686674,1,REGULAR,44.48589013819145,1,REGULAR,50.73085526605003,1,REGULAR,48.93279960174995,1,REGULAR,46.82424551981989,1,REGULAR,57.72250643668667,1,CLUSTER_HEAD,56.942023352160135,1,REGULAR,45.48212241724501,1,REGULAR,53.01779960175001,1,REGULAR
805,10,100.0,1,46.79522552823401,1,REGULAR,54.89314641790334,1,REGULAR,44.428382116724784,1,REGULAR,50.67084624190003,1,REGULAR,48.87029458833328,1,REGULAR,46.75923950371989,1,REGULAR,57.67047258457001,1,CLUSTER_HEAD,56.88951533069347,1,REGULAR,45.427113393095006,1,REGULAR,52.96029458833335,1,REGULAR
806,10,100.0,1,46.742719512114014,1,REGULAR,54.83813939909667,1,REGULAR,44.37087409523145,1,REGULAR,50.61083721772003,1,REGULAR,48.80778957489995,1,REGULAR,46.69423348759989,1,REGULAR,57.61843869909667,1,CLUSTER_HEAD,56.83700730920014,1,REGULAR,45.372104368915004,1,REGULAR,52.90278957490001,1,REGULAR
807,10,100.0,1,46.690213495974014,1,REGULAR,54.78313238026667,1,REGULAR,44.31336607371145,1,REGULAR,50.550828193510036,1,REGULAR,48.74528456144995,1,REGULAR,46.629227471459885,1,REGULAR,57.56640478026667,1,CLUSTER_HEAD,56.78449928768014,1,REGULAR,45.317095344705,1,REGULAR,52.845284561450015,1,REGULAR
808,10,100.0,1,46.63770747981401,1,REGULAR,54.72812536141334,1,REGULAR,44.25585805216478,1,REGULAR,50.49081916927003,1,REGULAR,48.68277954798328,1,REGULAR,46.56422145529989,1,REGULAR,57.514370828080004,1,CLUSTER_HEAD,56.73199126613348,1,REGULAR,45.262086320465,1,REGULAR,52.78777954798335,1,REGULAR
809,10,100.0,1,46.585201463634014,1,REGULAR,54.673118342536675,1,REGULAR,44.19835003059145,1,REGULAR,50.43081014500003,1,REGULAR,48.62027453449995,1,REGULAR,46.49921543911989,1,REGULAR,57.462336842536665,1,CLUSTER_HEAD,56.679483244560146,1,REGULAR,45.207077296195,1,REGULAR,52.73027453450001,1,REGULAR
810,10,100.0,1,46.532695447434016,1,REGULAR,54.618111323636676,1,REGULAR,44.14084200899145,1,REGULAR,50.37080112070003,1,REGULAR,48.55776952099995,1,REGULAR,46.434209422919885,1,REGULAR,57.41030282363667,1,CLUSTER_HEAD,56.62697522296015,1,REGULAR,45.152068271895004,1,REGULAR,52.67276952100001,1,REGULAR
811,10,100.0,1,46.480189431214015,1,REGULAR,54.56310430471334,1,REGULAR,44.08333398736478,1,REGULAR,50.31079209637003,1,REGULAR,48.495264507483284,1,REGULAR,46.36920340669988,1,REGULAR,57.358268771380004,1,CLUSTER_HEAD,56.57446720133348,1,REGULAR,45.09705924756501,1,REGULAR,52.615264507483346,1,REGULAR
812,10,100.0,1,46.42768341497401,1,REGULAR,54.508097285766674,1,REGULAR,44.02582596571145,1,REGULAR,50.25078307201003,1,REGULAR,48.43275949394995,1,REGULAR,46.30419739045988,1,REGULAR,57.306234685766675,1,CLUSTER_HEAD,56.52195917968015,1,REGULAR,45.04205022320501,1,REGULAR,52.557759493950016,1,REGULAR
813,10,100.0,1,46.375177398714015,1,REGULAR,54.45309026679667,1,REGULAR,43.96831794403145,1,REGULAR,50.19077404762003,1,REGULAR,48.37025448039995,1,REGULAR,46.23919137419988,1,REGULAR,57.254200566796676,1,CLUSTER_HEAD,56.469451158000155,1,REGULAR,44.98704119881501,1,REGULAR,52.50025448040002,1,REGULAR
814,10,100.0,1,46.32267138243402,1,REGULAR,54.398083247803335,1,REGULAR,43.91080992232478,1,REGULAR,50.130765023200034,1,REGULAR,48.307749466833286,1,REGULAR,46.17418535791988,1,REGULAR,57.20216641447001,1,CLUSTER_HEAD,56.41694313629349,1,REGULAR,44.932032174395005,1,REGULAR,52.44274946683335,1,REGULAR
815,10,100.0,1,46.270165366134016,1,REGULAR,54.34307622878667,1,REGULAR,43.85330190059145,1,REGULAR,50.07075599875004,1,REGULAR,48.24524445324995,1,REGULAR,46.10917934161988,1,REGULAR,57.150132228786674,1,CLUSTER_HEAD,56.36443511456016,1,REGULAR,44.877023149945,1,REGULAR,52.38524445325002,1,REGULAR
816,10,100.0,1,46.217659349814014,1,REGULAR,54.28806920974667,1,REGULAR,43.79579387883145,1,REGULAR,50.010746974270035,1,REGULAR,48.18273943964995,1,REGULAR,46.04417332529988,1,REGULAR,57.09809800974667,1,CLUSTER_HEAD,56.31192709280016,1,REGULAR,44.822014125465,1,REGULAR,52.32773943965002,1,REGULAR
817,10,100.0,1,46.16515333347402,1,REGULAR,54.23306219068334,1,REGULAR,43.73828585704478,1,REGULAR,49.95073794976003,1,REGULAR,48.120234426033285,1,REGULAR,45.97916730895988,1,REGULAR,57.04606375735,1,CLUSTER_HEAD,56.2594190710135,1,REGULAR,44.767005100955004,1,REGULAR,52.27023442603335,1,REGULAR
818,10,100.0,1,46.11264731711402,1,REGULAR,54.178055171596675,1,REGULAR,43.680777835231446,1,REGULAR,49.89072892522003,1,REGULAR,48.05772941239995,1,REGULAR,45.91416129259988,1,REGULAR,56.99402947159667,1,CLUSTER_HEAD,56.206911049200166,1,REGULAR,44.711996076415005,1,REGULAR,52.212729412400016,1,REGULAR
819,10,100.0,1,46.06014130073402,1,REGULAR,54.123048152486675,1,REGULAR,43.623269813391445,1,REGULAR,49.83071990065003,1,REGULAR,47.995224398749954,1,REGULAR,45.849155276219875,1,REGULAR,56.94199515248667,1,CLUSTER_HEAD,56.15440302736017,1,REGULAR,44.65698705184501,1,REGULAR,52.155224398750015,1,REGULAR
820,10,100.0,1,46.007635284334015,1,REGULAR,54.06804113335334,1,REGULAR,43.56576179152478,1,REGULAR,49.77071087605003,1,REGULAR,47.93271938508329,1,REGULAR,45.78414925981988,1,REGULAR,56.889960800020006,1,CLUSTER_HEAD,56.1018950054935,1,REGULAR,44.60197802724501,1,REGULAR,52.09771938508335,1,REGULAR
821,10,100.0,1,45.95512926791402,1,REGULAR,54.01303411419667,1,REGULAR,43.508253769631445,1,REGULAR,49.71070185142003,1,REGULAR,47.87021437139995,1,REGULAR,45.71914324339988,1,REGULAR,56.83792641419667,1,CLUSTER_HEAD,56.04938698360017,1,REGULAR,44.54696900261501,1,REGULAR,52.04021437140002,1,REGULAR
822,10,100.0,1,45.90262325147402,1,REGULAR,53.95802709501667,1,REGULAR,43.450745747711444,1,REGULAR,49.650692826760036,1,REGULAR,47.807709357699956,1,REGULAR,45.654137226959875,1,REGULAR,56.78589199501667,1,CLUSTER_HEAD,55.996878961680174,1,REGULAR,44.491959977955005,1,REGULAR,51.98270935770002,1,REGULAR
823,10,100.0,1,45.85011723501402,1,REGULAR,53.90302007581334,1,REGULAR,43.39323772576478,1,REGULAR,49.59068380207004,1,REGULAR,47.74520434398329,1,REGULAR,45.58913121049987,1,REGULAR,56.73385754248,1,CLUSTER_HEAD,55.94437093973351,1,REGULAR,44.436950953265004,1,REGULAR,51.92520434398335,1,REGULAR
824,10,100.0,1,45.797611218534016,1,REGULAR,53.84801305658667,1,REGULAR,43.33572970379144,1,REGULAR,49.530674777350036,1,REGULAR,47.68269933024995,1,REGULAR,45.524125194019874,1,REGULAR,56.681823056586666,1,CLUSTER_HEAD,55.89186291776018,1,REGULAR,44.381941928545004,1,REGULAR,51.86769933025002,1,REGULAR
825,10,100.0,1,45.74510520203402,1,REGULAR,53.793006037336674,1,REGULAR,43.27822168179144,1,REGULAR,49.470665752600034,1,REGULAR,47.620194316499955,1,REGULAR,45.459119177519874,1,REGULAR,56.629788537336665,1,CLUSTER_HEAD,55.83935489576018,1,REGULAR,44.326932903795004,1,REGULAR,51.81019431650002,1,REGULAR
826,10,100.0,1,45.69259918551402,1,REGULAR,53.73799901806334,1,REGULAR,43.220713659764776,1,REGULAR,49.41065672782003,1,REGULAR,47.55768930273329,1,REGULAR,45.39411316099987,1,REGULAR,56.57775398473,1,CLUSTER_HEAD,55.786846873733516,1,REGULAR,44.271923879015006,1,REGULAR,51.75268930273335,1,REGULAR
827,10,100.0,1,45.64009316897402,1,REGULAR,53.682991998766674,1,REGULAR,43.16320563771144,1,REGULAR,49.35064770301003,1,REGULAR,47.49518428894996,1,REGULAR,45.32910714445987,1,REGULAR,56.52571939876667,1,CLUSTER_HEAD,55.734338851680185,1,REGULAR,44.21691485420501,1,REGULAR,51.69518428895002,1,REGULAR
828,10,100.0,1,45.58758715241402,1,REGULAR,53.62798497944667,1,REGULAR,43.10569761563144,1,REGULAR,49.29063867817003,1,REGULAR,47.43267927514996,1,REGULAR,45.26410112789987,1,REGULAR,56.47368477944667,1,CLUSTER_HEAD,55.68183082960019,1,REGULAR,44.16190582936501,1,REGULAR,51.63767927515002,1,REGULAR
829,10,100.0,1,45.53508113583402,1,REGULAR,53.57297796010334,1,REGULAR,43.048189593524775,1,REGULAR,49.230629653300035,1,REGULAR,47.37017426133329,1,REGULAR,45.19909511131987,1,REGULAR,56.421650126770004,1,CLUSTER_HEAD,55.62932280749352,1,REGULAR,44.10689680449501,1,REGULAR,51.580174261333354,1,REGULAR
830,10,100.0,1,45.48257511923402,1,REGULAR,53.51797094073667,1,REGULAR,42.99068157139144,1,REGULAR,49.17062062840004,1,REGULAR,47.30766924749996,1,REGULAR,45.13408909471987,1,REGULAR,56.36961544073667,1,CLUSTER_HEAD,55.57681478536019,1,REGULAR,44.051887779595006,1,REGULAR,51.52266924750002,1,REGULAR
831,10,100.0,1,45.43006910261402,1,REGULAR,53.46296392134667,1,REGULAR,42.93317354923144,1,REGULAR,49.11061160347004,1,REGULAR,47.24516423364996,1,REGULAR,45.069083078099865,1,REGULAR,56.31758072134667,1,CLUSTER_HEAD,55.524306763200194,1,REGULAR,43.996878754665005,1,REGULAR,51.46516423365002,1,REGULAR
832,10,100.0,1,45.37756308597402,1,REGULAR,53.40795690193334,1,REGULAR,42.875665527044774,1,REGULAR,49.05060257851004,1,REGULAR,47.18265921978329,1,REGULAR,45.00407706145987,1,REGULAR,56.2655459686,1,CLUSTER_HEAD,55.47179874101353,1,REGULAR,43.941869729705004,1,REGULAR,51.407659219783355,1,REGULAR
833,10,100.0,1,45.32505706931402,1,REGULAR,53.352949882496674,1,REGULAR,42.81815750483144,1,REGULAR,48.990593553520036,1,REGULAR,47.12015420589996,1,REGULAR,44.93907104479987,1,REGULAR,56.21351118249667,1,CLUSTER_HEAD,55.4192907188002,1,REGULAR,43.886860704715005,1,REGULAR,51.35015420590002,1,REGULAR
834,10,100.0,1,45.27255105263402,1,REGULAR,53.297942863036674,1,REGULAR,42.76064948259144,1,REGULAR,48.930584528500034,1,REGULAR,47.05764919199996,1,REGULAR,44.874065028119865,1,REGULAR,56.16147636303667,1,CLUSTER_HEAD,55.3667826965602,1,REGULAR,43.831851679695006,1,REGULAR,51.29264919200002,1,REGULAR
835,10,100.0,1,45.22004503593402,1,REGULAR,53.24293584355334,1,REGULAR,42.70314146032477,1,REGULAR,48.870575503450034,1,REGULAR,46.995144178083294,1,REGULAR,44.80905901141986,1,REGULAR,56.10944151022,1,CLUSTER_HEAD,55.314274674293536,1,REGULAR,43.77684265464501,1,REGULAR,51.23514417808335,1,REGULAR
836,10,100.0,1,45.16753901921402,1,REGULAR,53.18792882404667,1,REGULAR,42.64563343803144,1,REGULAR,48.810566478370035,1,REGULAR,46.93263916414996,1,REGULAR,44.744052994699864,1,REGULAR,56.05740662404667,1,CLUSTER_HEAD,55.261766652000205,1,REGULAR,43.72183362956501,1,REGULAR,51.17763916415002,1,REGULAR
837,10,100.0,1,45.11503300247402,1,REGULAR,53.13292180451667,1,REGULAR,42.58812541571144,1,REGULAR,48.750557453260036,1,REGULAR,46.87013415019996,1,REGULAR,44.679046977959864,1,REGULAR,56.00537170451667,1,CLUSTER_HEAD,55.20925862968021,1,REGULAR,43.66682460445501,1,REGULAR,51.12013415020002,1,REGULAR
838,10,100.0,1,45.06252698571402,1,REGULAR,53.07791478496333,1,REGULAR,42.53061739336477,1,REGULAR,48.69054842812004,1,REGULAR,46.807629136233295,1,REGULAR,44.61404096119986,1,REGULAR,55.953336751630005,1,CLUSTER_HEAD,55.15675060733354,1,REGULAR,43.61181557931501,1,REGULAR,51.062629136233355,1,REGULAR
839,10,100.0,1,45.01002096893402,1,REGULAR,53.02290776538667,1,REGULAR,42.47310937099144,1,REGULAR,48.63053940295004,1,REGULAR,46.74512412224996,1,REGULAR,44.54903494441986,1,REGULAR,55.90130176538667,1,CLUSTER_HEAD,55.10424258496021,1,REGULAR,43.556806554145005,1,REGULAR,51.005124122250024,1,REGULAR
840,10,100.0,1,44.95751495213402,1,REGULAR,52.96790074578667,1,REGULAR,42.41560134859144,1,REGULAR,48.57053037775004,1,REGULAR,46.68261910824996,1,REGULAR,44.48402892761986,1,REGULAR,55.849266745786665,1,CLUSTER_HEAD,55.05173456256021,1,REGULAR,43.501797528945005,1,REGULAR,50.947619108250024,1,REGULAR
841,10,100.0,1,44.90500893531402,1,REGULAR,52.91289372616334,1,REGULAR,42.35809332616477,1,REGULAR,48.51052135252004,1,REGULAR,46.620114094233294,1,REGULAR,44.41902291079986,1,REGULAR,55.797231692829996,1,CLUSTER_HEAD,54.99922654013355,1,REGULAR,43.446788503715005,1,REGULAR,50.890114094233354,1,REGULAR
842,10,100.0,1,44.85250291847402,1,REGULAR,52.85788670651667,1,REGULAR,42.300585303711436,1,REGULAR,48.450512327260036,1,REGULAR,46.55760908019996,1,REGULAR,44.35401689395986,1,REGULAR,55.745196606516664,1,CLUSTER_HEAD,54.94671851768022,1,REGULAR,43.39177947845501,1,REGULAR,50.83260908020002,1,REGULAR
843,10,100.0,1,44.79999690161402,1,REGULAR,52.80287968684667,1,REGULAR,42.243077281231436,1,REGULAR,48.390503301970035,1,REGULAR,46.49510406614996,1,REGULAR,44.289010877099855,1,REGULAR,55.69316148684667,1,CLUSTER_HEAD,54.89421049520022,1,REGULAR,43.33677045316501,1,REGULAR,50.77510406615002,1,REGULAR
844,10,100.0,1,44.74749088473402,1,REGULAR,52.74787266715334,1,REGULAR,42.18556925872477,1,REGULAR,48.330494276650036,1,REGULAR,46.4325990520833,1,REGULAR,44.22400486021986,1,REGULAR,55.641126333820004,1,CLUSTER_HEAD,54.841702472693555,1,REGULAR,43.28176142784501,1,REGULAR,50.71759905208336,1,REGULAR
845,10,100.0,1,44.69498486783402,1,REGULAR,52.69286564743667,1,REGULAR,42.128061236191435,1,REGULAR,48.27048525130004,1,REGULAR,46.37009403799996,1,REGULAR,44.15899884331986,1,REGULAR,55.58909114743667,1,CLUSTER_HEAD,54.789194450160224,1,REGULAR,43.22675240249501,1,REGULAR,50.660094038000025,1,REGULAR
846,10,100.0,1,44.642478850914024,1,REGULAR,52.637858627696666,1,REGULAR,42.070553213631435,1,REGULAR,48.21047622592004,1,REGULAR,46.307589023899965,1,REGULAR,44.093992826399855,1,REGULAR,55.53705592769667,1,CLUSTER_HEAD,54.736686427600226,1,REGULAR,43.17174337711501,1,REGULAR,50.60258902390002,1,REGULAR
847,10,100.0,1,44.589972833974024,1,REGULAR,52.582851607933335,1,REGULAR,42.01304519104477,1,REGULAR,48.15046720051004,1,REGULAR,46.2450840097833,1,REGULAR,44.02898680945985,1,REGULAR,55.4850206746,1,CLUSTER_HEAD,54.68417840501356,1,REGULAR,43.116734351705006,1,REGULAR,50.54508400978336,1,REGULAR
848,10,100.0,1,44.53746681701402,1,REGULAR,52.52784458814667,1,REGULAR,41.955537168431434,1,REGULAR,48.09045817507004,1,REGULAR,46.18257899564996,1,REGULAR,43.963980792499854,1,REGULAR,55.43298538814667,1,CLUSTER_HEAD,54.63167038240023,1,REGULAR,43.061725326265005,1,REGULAR,50.487578995650026,1,REGULAR
849,10,100.0,1,44.484960800034024,1,REGULAR,52.47283756833667,1,REGULAR,41.89802914579143,1,REGULAR,48.03044914960004,1,REGULAR,46.120073981499964,1,REGULAR,43.898974775519854,1,REGULAR,55.38095006833667,1,CLUSTER_HEAD,54.57916235976023,1,REGULAR,43.006716300795006,1,REGULAR,50.43007398150002,1,REGULAR
850,10,100.0,1,44.432454783034025,1,REGULAR,52.41783054850334,1,REGULAR,41.840521123124766,1,REGULAR,47.97044012410004,1,REGULAR,46.057568967333296,1,REGULAR,43.83396875851985,1,REGULAR,55.32891471517,1,CLUSTER_HEAD,54.52665433709357,1,REGULAR,42.95170727529501,1,REGULAR,50.37256896733336,1,REGULAR
851,10,100.0,1,44.379948766014024,1,REGULAR,52.36282352864667,1,REGULAR,41.78301310043143,1,REGULAR,47.91043109857004,1,REGULAR,45.995063953149966,1,REGULAR,43.76896274149985,1,REGULAR,55.27687932864667,1,CLUSTER_HEAD,54.47414631440024,1,REGULAR,42.89669824976501,1,REGULAR,50.31506395315002,1,REGULAR
852,10,100.0,1,44.32744274897402,1,REGULAR,52.30781650876667,1,REGULAR,41.72550507771143,1,REGULAR,47.85042207301004,1,REGULAR,45.93255893894997,1,REGULAR,43.70395672445985,1,REGULAR,55.22484390876667,1,CLUSTER_HEAD,54.42163829168024,1,REGULAR,42.84168922420501,1,REGULAR,50.25755893895003,1,REGULAR
853,10,100.0,1,44.274936731914025,1,REGULAR,52.252809488863335,1,REGULAR,41.667997054964765,1,REGULAR,47.79041304742004,1,REGULAR,45.8700539247333,1,REGULAR,43.63895070739985,1,REGULAR,55.17280845553,1,CLUSTER_HEAD,54.369130268933574,1,REGULAR,42.78668019861501,1,REGULAR,50.20005392473336,1,REGULAR
