time,live_nodes,live_percentage,total_transmissions,node_1_energy,node_1_alive,node_1_type,node_2_energy,node_2_alive,node_2_type,node_3_energy,node_3_alive,node_3_type,node_4_energy,node_4_alive,node_4_type,node_5_energy,node_5_alive,node_5_type,node_6_energy,node_6_alive,node_6_type,node_7_energy,node_7_alive,node_7_type,node_8_energy,node_8_alive,node_8_type,node_9_energy,node_9_alive,node_9_type,node_10_energy,node_10_alive,node_10_type,node_11_energy,node_11_alive,node_11_type,node_12_energy,node_12_alive,node_12_type,node_13_energy,node_13_alive,node_13_type,node_14_energy,node_14_alive,node_14_type,node_15_energy,node_15_alive,node_15_type,node_16_energy,node_16_alive,node_16_type,node_17_energy,node_17_alive,node_17_type,node_18_energy,node_18_alive,node_18_type,node_19_energy,node_19_alive,node_19_type,node_20_energy,node_20_alive,node_20_type,node_21_energy,node_21_alive,node_21_type,node_22_energy,node_22_alive,node_22_type,node_23_energy,node_23_alive,node_23_type,node_24_energy,node_24_alive,node_24_type,node_25_energy,node_25_alive,node_25_type,node_26_energy,node_26_alive,node_26_type,node_27_energy,node_27_alive,node_27_type,node_28_energy,node_28_alive,node_28_type,node_29_energy,node_29_alive,node_29_type,node_30_energy,node_30_alive,node_30_type
170,30,100.0,2,140.31069120131994,1,CLUSTER_HEAD,139.38219263996666,1,REGULAR,139.0726190941596,1,CLUSTER_HEAD,138.77657053830004,1,REGULAR,138.59359025299997,1,CLUSTER_HEAD,138.03805570132008,1,REGULAR,140.74759864843668,1,REGULAR,139.60103155599987,1,REGULAR,139.7115705383,1,REGULAR,139.475974753,1,REGULAR,138.73357120131996,1,CLUSTER_HEAD,138.43509864843674,1,REGULAR,137.9547790941597,1,CLUSTER_HEAD,140.64657053829998,1,REGULAR,140.36359025300007,1,CLUSTER_HEAD,139.87805570132005,1,REGULAR,139.36009864843672,1,REGULAR,138.83710359416,1,REGULAR,137.49519348223,1,REGULAR,138.10347475300003,1,REGULAR,140.75569120131993,1,CLUSTER_HEAD,140.28509864843664,1,REGULAR,139.75477909416034,1,CLUSTER_HEAD,138.72587751768992,1,REGULAR,139.03609025300003,1,CLUSTER_HEAD,138.53069120132002,1,CLUSTER_HEAD,137.97259864843667,1,REGULAR,140.65477909415978,1,CLUSTER_HEAD,140.17907053829998,1,REGULAR,139.921090253,1,CLUSTER_HEAD
171,30,100.0,2,140.25617949789992,1,CLUSTER_HEAD,139.32718563597666,1,REGULAR,139.0131053895996,1,CLUSTER_HEAD,138.71656153317002,1,REGULAR,138.52907955014996,1,CLUSTER_HEAD,137.97304969790008,1,REGULAR,140.69759164444667,1,REGULAR,139.54852355143987,1,REGULAR,139.65656153317002,1,REGULAR,139.41846975015,1,REGULAR,138.67155949789995,1,CLUSTER_HEAD,138.37259164444674,1,REGULAR,137.88776538959968,1,CLUSTER_HEAD,140.59656153317,1,REGULAR,140.30907955015005,1,CLUSTER_HEAD,139.82304969790005,1,REGULAR,139.30259164444672,1,REGULAR,138.7770955896,1,REGULAR,137.4326844771,1,REGULAR,138.03846975015003,1,REGULAR,140.7036794978999,1,CLUSTER_HEAD,140.23259164444664,1,REGULAR,139.69776538960033,1,CLUSTER_HEAD,138.66836851255994,1,REGULAR,138.97407955015,1,CLUSTER_HEAD,138.46617949790001,1,CLUSTER_HEAD,137.90759164444668,1,REGULAR,140.60276538959977,1,CLUSTER_HEAD,140.12656153317,1,REGULAR,139.86407955014997,1,CLUSTER_HEAD
172,30,100.0,2,140.2016677611266,1,CLUSTER_HEAD,139.27217863196333,1,REGULAR,138.95359165167957,1,CLUSTER_HEAD,138.65655252801002,1,REGULAR,138.46456881394997,1,CLUSTER_HEAD,137.90804369446008,1,REGULAR,140.64758464043334,1,REGULAR,139.49601554685322,1,REGULAR,139.60155252801002,1,REGULAR,139.36096474728333,1,REGULAR,138.6095477611266,1,CLUSTER_HEAD,138.31008464043342,1,REGULAR,137.82075165167967,1,CLUSTER_HEAD,140.54655252800998,1,REGULAR,140.25456881395004,1,CLUSTER_HEAD,139.76804369446003,1,REGULAR,139.2450846404334,1,REGULAR,138.71708758501333,1,REGULAR,137.37017547194,1,REGULAR,137.97346474728337,1,REGULAR,140.6516677611266,1,CLUSTER_HEAD,140.1800846404333,1,REGULAR,139.64075165168035,1,CLUSTER_HEAD,138.61085950739994,1,REGULAR,138.91206881395001,1,CLUSTER_HEAD,138.40166776112667,1,CLUSTER_HEAD,137.84258464043336,1,REGULAR,140.55075165167978,1,CLUSTER_HEAD,140.07405252801,1,REGULAR,139.80706881394997,1,CLUSTER_HEAD
173,30,100.0,2,140.14715599099995,1,CLUSTER_HEAD,139.21717162792666,1,REGULAR,138.89407788039958,1,CLUSTER_HEAD,138.59654352282,1,REGULAR,138.40005804439997,1,CLUSTER_HEAD,137.84303769100006,1,REGULAR,140.59757763639666,1,REGULAR,139.44350754223987,1,REGULAR,139.54654352282003,1,REGULAR,139.3034597444,1,REGULAR,138.54753599099996,1,CLUSTER_HEAD,138.24757763639676,1,REGULAR,137.75373788039968,1,CLUSTER_HEAD,140.49654352282,1,REGULAR,140.20005804440007,1,CLUSTER_HEAD,139.71303769100004,1,REGULAR,139.18757763639672,1,REGULAR,138.6570795804,1,REGULAR,137.30766646675,1,REGULAR,137.90845974440003,1,REGULAR,140.59965599099993,1,CLUSTER_HEAD,140.12757763639664,1,REGULAR,139.58373788040035,1,CLUSTER_HEAD,138.55335050220992,1,REGULAR,138.85005804440001,1,CLUSTER_HEAD,138.33715599100003,1,CLUSTER_HEAD,137.7775776363967,1,REGULAR,140.49873788039977,1,CLUSTER_HEAD,140.02154352282,1,REGULAR,139.7500580444,1,CLUSTER_HEAD
174,30,100.0,2,140.09264418751994,1,CLUSTER_HEAD,139.16216462386666,1,REGULAR,138.83456407575957,1,CLUSTER_HEAD,138.53653451760002,1,REGULAR,138.33554724149997,1,CLUSTER_HEAD,137.77803168752007,1,REGULAR,140.54757063233666,1,REGULAR,139.39099953759987,1,REGULAR,139.49153451760003,1,REGULAR,139.2459547415,1,REGULAR,138.48552418751996,1,CLUSTER_HEAD,138.18507063233676,1,REGULAR,137.68672407575968,1,CLUSTER_HEAD,140.44653451759999,1,REGULAR,140.14554724150005,1,CLUSTER_HEAD,139.65803168752004,1,REGULAR,139.13007063233673,1,REGULAR,138.59707157576,1,REGULAR,137.24515746153,1,REGULAR,137.84345474150004,1,REGULAR,140.54764418751992,1,CLUSTER_HEAD,140.07507063233663,1,REGULAR,139.52672407576034,1,CLUSTER_HEAD,138.49584149698993,1,REGULAR,138.7880472415,1,CLUSTER_HEAD,138.27264418752003,1,CLUSTER_HEAD,137.7125706323367,1,REGULAR,140.44672407575976,1,CLUSTER_HEAD,139.9690345176,1,REGULAR,139.69304724149998,1,CLUSTER_HEAD
175,30,100.0,2,140.0381323506866,1,CLUSTER_HEAD,139.10715761978332,1,REGULAR,138.7750502377596,1,CLUSTER_HEAD,138.47652551235,1,REGULAR,138.27103640524996,1,CLUSTER_HEAD,137.71302568402007,1,REGULAR,140.49756362825332,1,REGULAR,139.3384915329332,1,REGULAR,139.43652551235002,1,REGULAR,139.18844973858333,1,REGULAR,138.42351235068662,1,CLUSTER_HEAD,138.12256362825343,1,REGULAR,137.61971023775968,1,CLUSTER_HEAD,140.39652551235,1,REGULAR,140.09103640525007,1,CLUSTER_HEAD,139.60302568402003,1,REGULAR,139.0725636282534,1,REGULAR,138.53706357109334,1,REGULAR,137.18264845628,1,REGULAR,137.77844973858336,1,REGULAR,140.4956323506866,1,CLUSTER_HEAD,140.0225636282533,1,REGULAR,139.46971023776035,1,CLUSTER_HEAD,138.4383324917399,1,REGULAR,138.72603640525003,1,CLUSTER_HEAD,138.2081323506867,1,CLUSTER_HEAD,137.64756362825338,1,REGULAR,140.39471023775977,1,CLUSTER_HEAD,139.91652551235,1,REGULAR,139.63603640525,1,CLUSTER_HEAD
176,30,100.0,2,139.98362048049992,1,CLUSTER_HEAD,139.05215061567665,1,REGULAR,138.71553636639956,1,CLUSTER_HEAD,138.41651650707,1,REGULAR,138.20652553564994,1,CLUSTER_HEAD,137.64801968050006,1,REGULAR,140.44755662414664,1,REGULAR,139.28598352823988,1,REGULAR,139.38151650707002,1,REGULAR,139.13094473565,1,REGULAR,138.36150048049996,1,CLUSTER_HEAD,138.06005662414677,1,REGULAR,137.55269636639966,1,CLUSTER_HEAD,140.34651650707,1,REGULAR,140.03652553565004,1,CLUSTER_HEAD,139.54801968050003,1,REGULAR,139.01505662414672,1,REGULAR,138.4770555664,1,REGULAR,137.120139451,1,REGULAR,137.71344473565003,1,REGULAR,140.44362048049993,1,CLUSTER_HEAD,139.97005662414662,1,REGULAR,139.41269636640035,1,CLUSTER_HEAD,138.38082348645992,1,REGULAR,138.66402553565,1,CLUSTER_HEAD,138.1436204805,1,CLUSTER_HEAD,137.58255662414672,1,REGULAR,140.34269636639976,1,CLUSTER_HEAD,139.86401650707,1,REGULAR,139.57902553564998,1,CLUSTER_HEAD
177,30,100.0,2,139.92910857695992,1,CLUSTER_HEAD,138.99714361154665,1,REGULAR,138.65602246167956,1,CLUSTER_HEAD,138.35650750176,1,REGULAR,138.14201463269995,1,CLUSTER_HEAD,137.58301367696006,1,REGULAR,140.39754962001663,1,REGULAR,139.23347552351987,1,REGULAR,139.32650750176,1,REGULAR,139.0734397327,1,REGULAR,138.29948857695996,1,CLUSTER_HEAD,137.99754962001677,1,REGULAR,137.48568246167966,1,CLUSTER_HEAD,140.29650750176,1,REGULAR,139.98201463270004,1,CLUSTER_HEAD,139.49301367696003,1,REGULAR,138.95754962001672,1,REGULAR,138.41704756168,1,REGULAR,137.05763044569,1,REGULAR,137.64843973270004,1,REGULAR,140.39160857695992,1,CLUSTER_HEAD,139.91754962001662,1,REGULAR,139.35568246168035,1,CLUSTER_HEAD,138.3233144811499,1,REGULAR,138.60201463270002,1,CLUSTER_HEAD,138.07910857696,1,CLUSTER_HEAD,137.51754962001672,1,REGULAR,140.29068246167975,1,CLUSTER_HEAD,139.81150750176002,1,REGULAR,139.52201463269998,1,CLUSTER_HEAD
178,30,100.0,2,139.87459664006658,1,CLUSTER_HEAD,138.9421366073933,1,REGULAR,138.59650852359957,1,CLUSTER_HEAD,138.29649849642,1,REGULAR,138.07750369639996,1,CLUSTER_HEAD,137.51800767340006,1,REGULAR,140.3475426158633,1,REGULAR,139.1809675187732,1,REGULAR,139.27149849642,1,REGULAR,139.01593472973332,1,REGULAR,138.23747664006663,1,CLUSTER_HEAD,137.93504261586344,1,REGULAR,137.41866852359968,1,CLUSTER_HEAD,140.24649849642,1,REGULAR,139.92750369640007,1,CLUSTER_HEAD,139.43800767340002,1,REGULAR,138.90004261586338,1,REGULAR,138.35703955693333,1,REGULAR,136.99512144035,1,REGULAR,137.58343472973337,1,REGULAR,140.33959664006662,1,CLUSTER_HEAD,139.86504261586327,1,REGULAR,139.29866852360036,1,CLUSTER_HEAD,138.2658054758099,1,REGULAR,138.54000369640002,1,CLUSTER_HEAD,138.01459664006669,1,CLUSTER_HEAD,137.4525426158634,1,REGULAR,140.23866852359976,1,CLUSTER_HEAD,139.75899849642002,1,REGULAR,139.46500369639998,1,CLUSTER_HEAD
179,30,100.0,2,139.82008466981992,1,CLUSTER_HEAD,138.88712960321664,1,REGULAR,138.53699455215957,1,CLUSTER_HEAD,138.23648949105,1,REGULAR,138.01299272674996,1,CLUSTER_HEAD,137.45300166982005,1,REGULAR,140.2975356116866,1,REGULAR,139.12845951399987,1,REGULAR,139.21648949105,1,REGULAR,138.95842972674998,1,REGULAR,138.17546466981995,1,CLUSTER_HEAD,137.87253561168677,1,REGULAR,137.35165455215966,1,CLUSTER_HEAD,140.19648949105002,1,REGULAR,139.87299272675006,1,CLUSTER_HEAD,139.38300166982003,1,REGULAR,138.8425356116867,1,REGULAR,138.29703155216,1,REGULAR,136.93261243498,1,REGULAR,137.51842972675004,1,REGULAR,140.28758466981995,1,CLUSTER_HEAD,139.8125356116866,1,REGULAR,139.24165455216036,1,CLUSTER_HEAD,138.2082964704399,1,REGULAR,138.47799272675002,1,CLUSTER_HEAD,137.95008466982,1,CLUSTER_HEAD,137.38753561168673,1,REGULAR,140.18665455215975,1,CLUSTER_HEAD,139.70648949105,1,REGULAR,139.40799272674997,1,CLUSTER_HEAD
180,30,100.0,2,139.76557266621992,1,CLUSTER_HEAD,138.83212259901663,1,REGULAR,138.47748054735956,1,CLUSTER_HEAD,138.17648048565002,1,REGULAR,137.94848172374995,1,CLUSTER_HEAD,137.38799566622006,1,REGULAR,140.2475286074866,1,REGULAR,139.07595150919988,1,REGULAR,139.16148048565,1,REGULAR,138.90092472375,1,REGULAR,138.11345266621996,1,CLUSTER_HEAD,137.81002860748677,1,REGULAR,137.28464054735966,1,CLUSTER_HEAD,140.14648048565002,1,REGULAR,139.81848172375007,1,CLUSTER_HEAD,139.32799566622003,1,REGULAR,138.7850286074867,1,REGULAR,138.23702354736,1,REGULAR,136.87010342958,1,REGULAR,137.45342472375003,1,REGULAR,140.23557266621995,1,CLUSTER_HEAD,139.7600286074866,1,REGULAR,139.18464054736037,1,CLUSTER_HEAD,138.1507874650399,1,REGULAR,138.41598172375004,1,CLUSTER_HEAD,137.88557266622,1,CLUSTER_HEAD,137.32252860748673,1,REGULAR,140.13464054735977,1,CLUSTER_HEAD,139.65398048565,1,REGULAR,139.35098172374998,1,CLUSTER_HEAD
181,30,100.0,2,139.71106062926657,1,CLUSTER_HEAD,138.7771155947933,1,REGULAR,138.41796650919954,1,CLUSTER_HEAD,138.11647148022,1,REGULAR,137.88397068739994,1,CLUSTER_HEAD,137.32298966260007,1,REGULAR,140.19752160326325,1,REGULAR,139.0234435043732,1,REGULAR,139.10647148022,1,REGULAR,138.84341972073332,1,REGULAR,138.0514406292666,1,CLUSTER_HEAD,137.74752160326344,1,REGULAR,137.21762650919965,1,CLUSTER_HEAD,140.09647148022,1,REGULAR,139.76397068740005,1,CLUSTER_HEAD,139.27298966260003,1,REGULAR,138.72752160326337,1,REGULAR,138.17701554253333,1,REGULAR,136.80759442415,1,REGULAR,137.38841972073337,1,REGULAR,140.1835606292666,1,CLUSTER_HEAD,139.70752160326325,1,REGULAR,139.12762650920035,1,CLUSTER_HEAD,138.0932784596099,1,REGULAR,138.35397068740002,1,CLUSTER_HEAD,137.82106062926667,1,CLUSTER_HEAD,137.2575216032634,1,REGULAR,140.08262650919974,1,CLUSTER_HEAD,139.60147148022,1,REGULAR,139.29397068739996,1,CLUSTER_HEAD
182,30,100.0,2,139.6565485589599,1,CLUSTER_HEAD,138.7221085905466,1,REGULAR,138.35845243767955,1,CLUSTER_HEAD,138.05646247476002,1,REGULAR,137.81945961769995,1,CLUSTER_HEAD,137.25798365896006,1,REGULAR,140.14751459901657,1,REGULAR,138.97093549951987,1,REGULAR,139.05146247476,1,REGULAR,138.7859147177,1,REGULAR,137.98942855895993,1,CLUSTER_HEAD,137.68501459901677,1,REGULAR,137.15061243767965,1,CLUSTER_HEAD,140.04646247476,1,REGULAR,139.70945961770005,1,CLUSTER_HEAD,139.21798365896004,1,REGULAR,138.6700145990167,1,REGULAR,138.11700753768,1,REGULAR,136.74508541869002,1,REGULAR,137.32341471770005,1,REGULAR,140.13154855895993,1,CLUSTER_HEAD,139.65501459901657,1,REGULAR,139.07061243768035,1,CLUSTER_HEAD,138.03576945414991,1,REGULAR,138.29195961770003,1,CLUSTER_HEAD,137.75654855896,1,CLUSTER_HEAD,137.19251459901673,1,REGULAR,140.03061243767974,1,CLUSTER_HEAD,139.54896247476,1,REGULAR,139.23695961769997,1,CLUSTER_HEAD
183,30,100.0,2,139.60203645529992,1,CLUSTER_HEAD,138.6671015862766,1,REGULAR,138.29893833279957,1,CLUSTER_HEAD,137.99645346927002,1,REGULAR,137.75494851464995,1,CLUSTER_HEAD,137.19297765530007,1,REGULAR,140.0975075947466,1,REGULAR,138.91842749463987,1,REGULAR,138.99645346927,1,REGULAR,138.72840971464998,1,REGULAR,137.92741645529995,1,CLUSTER_HEAD,137.62250759474676,1,REGULAR,137.08359833279965,1,CLUSTER_HEAD,139.99645346927,1,REGULAR,139.65494851465007,1,CLUSTER_HEAD,139.16297765530004,1,REGULAR,138.6125075947467,1,REGULAR,138.0569995328,1,REGULAR,136.68257641320002,1,REGULAR,137.25840971465004,1,REGULAR,140.07953645529994,1,CLUSTER_HEAD,139.60250759474656,1,REGULAR,139.01359833280037,1,CLUSTER_HEAD,137.9782604486599,1,REGULAR,138.22994851465003,1,CLUSTER_HEAD,137.6920364553,1,CLUSTER_HEAD,137.12750759474673,1,REGULAR,139.97859833279975,1,CLUSTER_HEAD,139.49645346927,1,REGULAR,139.17994851464996,1,CLUSTER_HEAD
184,30,100.0,2,139.54752431828658,1,CLUSTER_HEAD,138.61209458198326,1,REGULAR,138.23942419455955,1,CLUSTER_HEAD,137.93644446375004,1,REGULAR,137.69043737824995,1,CLUSTER_HEAD,137.12797165162007,1,REGULAR,140.04750059045327,1,REGULAR,138.86591948973322,1,REGULAR,138.94144446375,1,REGULAR,138.67090471158332,1,REGULAR,137.8654043182866,1,CLUSTER_HEAD,137.56000059045343,1,REGULAR,137.01658419455964,1,CLUSTER_HEAD,139.94644446375,1,REGULAR,139.60043737825006,1,CLUSTER_HEAD,139.10797165162003,1,REGULAR,138.55500059045335,1,REGULAR,137.99699152789333,1,REGULAR,136.62006740768,1,REGULAR,137.19340471158338,1,REGULAR,140.0275243182866,1,CLUSTER_HEAD,139.5500005904532,1,REGULAR,138.95658419456038,1,CLUSTER_HEAD,137.92075144313992,1,REGULAR,138.16793737825003,1,CLUSTER_HEAD,137.62752431828667,1,CLUSTER_HEAD,137.0625005904534,1,REGULAR,139.92658419455975,1,CLUSTER_HEAD,139.44394446375,1,REGULAR,139.12293737824996,1,CLUSTER_HEAD
185,30,100.0,2,139.49301214791993,1,CLUSTER_HEAD,138.55708757766658,1,REGULAR,138.17991002295955,1,CLUSTER_HEAD,137.87643545820004,1,REGULAR,137.62592620849995,1,CLUSTER_HEAD,137.06296564792007,1,REGULAR,139.9974935861366,1,REGULAR,138.81341148479987,1,REGULAR,138.8864354582,1,REGULAR,138.6133997085,1,REGULAR,137.80339214791994,1,CLUSTER_HEAD,137.49749358613676,1,REGULAR,136.94957002295965,1,CLUSTER_HEAD,139.8964354582,1,REGULAR,139.54592620850008,1,CLUSTER_HEAD,139.05296564792005,1,REGULAR,138.49749358613667,1,REGULAR,137.93698352296,1,REGULAR,136.55755840213,1,REGULAR,137.12839970850004,1,REGULAR,139.97551214791994,1,CLUSTER_HEAD,139.49749358613653,1,REGULAR,138.89957002296038,1,CLUSTER_HEAD,137.86324243758992,1,REGULAR,138.10592620850002,1,CLUSTER_HEAD,137.56301214792,1,CLUSTER_HEAD,136.99749358613673,1,REGULAR,139.87457002295974,1,CLUSTER_HEAD,139.3914354582,1,REGULAR,139.06592620849997,1,CLUSTER_HEAD
186,30,100.0,2,139.43849994419992,1,CLUSTER_HEAD,138.50208057332657,1,REGULAR,138.12039581799954,1,CLUSTER_HEAD,137.81642645262002,1,REGULAR,137.56141500539994,1,CLUSTER_HEAD,136.99795964420008,1,REGULAR,139.94748658179662,1,REGULAR,138.76090347983987,1,REGULAR,138.83142645262,1,REGULAR,138.5558947054,1,REGULAR,137.74137994419993,1,CLUSTER_HEAD,137.43498658179675,1,REGULAR,136.88255581799964,1,CLUSTER_HEAD,139.84642645262,1,REGULAR,139.49141500540006,1,CLUSTER_HEAD,138.99795964420005,1,REGULAR,138.43998658179666,1,REGULAR,137.876975518,1,REGULAR,136.49504939655,1,REGULAR,137.06339470540004,1,REGULAR,139.92349994419993,1,CLUSTER_HEAD,139.44498658179654,1,REGULAR,138.84255581800036,1,CLUSTER_HEAD,137.80573343200993,1,REGULAR,138.0439150054,1,CLUSTER_HEAD,137.4984999442,1,CLUSTER_HEAD,136.93248658179672,1,REGULAR,139.82255581799973,1,CLUSTER_HEAD,139.33892645262,1,REGULAR,139.00891500539996,1,CLUSTER_HEAD
187,30,100.0,2,139.38398770712658,1,CLUSTER_HEAD,138.44707356896322,1,REGULAR,138.06088157967955,1,CLUSTER_HEAD,137.75641744701002,1,REGULAR,137.49690376894995,1,CLUSTER_HEAD,136.93295364046008,1,REGULAR,139.8974795774333,1,REGULAR,138.7083954748532,1,REGULAR,138.77641744701,1,REGULAR,138.49838970228333,1,REGULAR,137.6793677071266,1,CLUSTER_HEAD,137.3724795774334,1,REGULAR,136.81554157967963,1,CLUSTER_HEAD,139.79641744701,1,REGULAR,139.43690376895006,1,CLUSTER_HEAD,138.94295364046005,1,REGULAR,138.38247957743332,1,REGULAR,137.81696751301334,1,REGULAR,136.43254039094,1,REGULAR,136.9983897022834,1,REGULAR,139.8714877071266,1,CLUSTER_HEAD,139.39247957743322,1,REGULAR,138.78554157968037,1,CLUSTER_HEAD,137.74822442639993,1,REGULAR,137.98190376895002,1,CLUSTER_HEAD,137.43398770712668,1,CLUSTER_HEAD,136.8674795774334,1,REGULAR,139.77054157967973,1,CLUSTER_HEAD,139.28641744701,1,REGULAR,138.95190376894996,1,CLUSTER_HEAD
188,30,100.0,2,139.32947543669994,1,CLUSTER_HEAD,138.39206656457657,1,REGULAR,138.00136730799954,1,CLUSTER_HEAD,137.69640844137,1,REGULAR,137.43239249914996,1,CLUSTER_HEAD,136.86794763670008,1,REGULAR,139.84747257304664,1,REGULAR,138.65588746983988,1,REGULAR,138.72140844137002,1,REGULAR,138.44088469915,1,REGULAR,137.61735543669994,1,CLUSTER_HEAD,137.30997257304674,1,REGULAR,136.74852730799964,1,CLUSTER_HEAD,139.74640844137,1,REGULAR,139.3823924991501,1,CLUSTER_HEAD,138.88794763670003,1,REGULAR,138.32497257304664,1,REGULAR,137.756959508,1,REGULAR,136.3700313853,1,REGULAR,136.93338469915005,1,REGULAR,139.81947543669995,1,CLUSTER_HEAD,139.33997257304657,1,REGULAR,138.7285273080004,1,CLUSTER_HEAD,137.69071542075994,1,REGULAR,137.91989249915002,1,CLUSTER_HEAD,137.36947543670001,1,CLUSTER_HEAD,136.8024725730467,1,REGULAR,139.71852730799975,1,CLUSTER_HEAD,139.23390844137,1,REGULAR,138.89489249914996,1,CLUSTER_HEAD
189,30,100.0,2,139.27496313291994,1,CLUSTER_HEAD,138.33705956016658,1,REGULAR,137.94185300295953,1,CLUSTER_HEAD,137.6363994357,1,REGULAR,137.36788119599996,1,CLUSTER_HEAD,136.80294163292007,1,REGULAR,139.79746556863665,1,REGULAR,138.60337946479987,1,REGULAR,138.66639943570001,1,REGULAR,138.383379696,1,REGULAR,137.55534313291994,1,CLUSTER_HEAD,137.24746556863673,1,REGULAR,136.68151300295963,1,CLUSTER_HEAD,139.6963994357,1,REGULAR,139.32788119600008,1,CLUSTER_HEAD,138.83294163292004,1,REGULAR,138.26746556863662,1,REGULAR,137.69695150296,1,REGULAR,136.30752237963,1,REGULAR,136.86837969600006,1,REGULAR,139.76746313291994,1,CLUSTER_HEAD,139.28746556863658,1,REGULAR,138.67151300296038,1,CLUSTER_HEAD,137.63320641508994,1,REGULAR,137.85788119600002,1,CLUSTER_HEAD,137.30496313292002,1,CLUSTER_HEAD,136.7374655686367,1,REGULAR,139.66651300295973,1,CLUSTER_HEAD,139.1813994357,1,REGULAR,138.83788119599996,1,CLUSTER_HEAD
190,30,100.0,2,139.2204507957866,1,CLUSTER_HEAD,138.28205255573326,1,REGULAR,137.88233866455954,1,CLUSTER_HEAD,137.57639043,1,REGULAR,137.30336985949995,1,CLUSTER_HEAD,136.73793562912007,1,REGULAR,139.74745856420333,1,REGULAR,138.5508714597332,1,REGULAR,138.61139043000003,1,REGULAR,138.32587469283334,1,REGULAR,137.49333079578662,1,CLUSTER_HEAD,137.18495856420338,1,REGULAR,136.61449866455965,1,CLUSTER_HEAD,139.64639043,1,REGULAR,139.2733698595001,1,CLUSTER_HEAD,138.77793562912004,1,REGULAR,138.20995856420328,1,REGULAR,137.63694349789333,1,REGULAR,136.24501337393,1,REGULAR,136.8033746928334,1,REGULAR,139.7154507957866,1,CLUSTER_HEAD,139.23495856420325,1,REGULAR,138.6144986645604,1,CLUSTER_HEAD,137.57569740938993,1,REGULAR,137.79586985950002,1,CLUSTER_HEAD,137.2404507957867,1,CLUSTER_HEAD,136.67245856420337,1,REGULAR,139.61449866455973,1,CLUSTER_HEAD,139.12889043,1,REGULAR,138.78086985949997,1,CLUSTER_HEAD
191,30,100.0,2,139.1659384252999,1,CLUSTER_HEAD,138.2270455512766,1,REGULAR,137.82282429279954,1,CLUSTER_HEAD,137.51638142427,1,REGULAR,137.23885848964994,1,CLUSTER_HEAD,136.67292962530007,1,REGULAR,139.69745155974667,1,REGULAR,138.49836345463987,1,REGULAR,138.55638142427003,1,REGULAR,138.26836968965,1,REGULAR,137.43131842529993,1,CLUSTER_HEAD,137.1224515597467,1,REGULAR,136.54748429279962,1,CLUSTER_HEAD,139.59638142427,1,REGULAR,139.21885848965007,1,CLUSTER_HEAD,138.72292962530003,1,REGULAR,138.15245155974662,1,REGULAR,137.5769354928,1,REGULAR,136.1825043682,1,REGULAR,136.73836968965006,1,REGULAR,139.66343842529994,1,CLUSTER_HEAD,139.1824515597466,1,REGULAR,138.55748429280038,1,CLUSTER_HEAD,137.51818840365993,1,REGULAR,137.73385848965,1,CLUSTER_HEAD,137.17593842530002,1,CLUSTER_HEAD,136.6074515597467,1,REGULAR,139.56248429279972,1,CLUSTER_HEAD,139.07638142427,1,REGULAR,138.72385848964996,1,CLUSTER_HEAD
192,30,100.0,2,139.11142602145992,1,CLUSTER_HEAD,138.1720385467966,1,REGULAR,137.76330988767953,1,CLUSTER_HEAD,137.45637241851,1,REGULAR,137.17434708644996,1,CLUSTER_HEAD,136.60792362146006,1,REGULAR,139.64744455526667,1,REGULAR,138.44585544951988,1,REGULAR,138.50137241851002,1,REGULAR,138.21086468645,1,REGULAR,137.36930602145995,1,CLUSTER_HEAD,137.0599445552667,1,REGULAR,136.48046988767962,1,CLUSTER_HEAD,139.54637241851,1,REGULAR,139.16434708645008,1,CLUSTER_HEAD,138.66792362146003,1,REGULAR,138.09494455526664,1,REGULAR,137.51692748768,1,REGULAR,136.11999536244,1,REGULAR,136.67336468645004,1,REGULAR,139.61142602145995,1,CLUSTER_HEAD,139.1299445552666,1,REGULAR,138.5004698876804,1,CLUSTER_HEAD,137.46067939789992,1,REGULAR,137.67184708645001,1,CLUSTER_HEAD,137.11142602146,1,CLUSTER_HEAD,136.54244455526668,1,REGULAR,139.51046988767973,1,CLUSTER_HEAD,139.02387241851002,1,REGULAR,138.66684708644996,1,CLUSTER_HEAD
193,30,100.0,2,139.0569135842666,1,CLUSTER_HEAD,138.1170315422933,1,REGULAR,137.70379544919953,1,CLUSTER_HEAD,137.39636341272,1,REGULAR,137.10983564989996,1,CLUSTER_HEAD,136.54291761760007,1,REGULAR,139.59743755076335,1,REGULAR,138.3933474443732,1,REGULAR,138.44636341272002,1,REGULAR,138.15335968323333,1,REGULAR,137.30729358426663,1,CLUSTER_HEAD,136.99743755076335,1,REGULAR,136.41345544919963,1,CLUSTER_HEAD,139.49636341272,1,REGULAR,139.10983564990008,1,CLUSTER_HEAD,138.61291761760003,1,REGULAR,138.03743755076331,1,REGULAR,137.45691948253332,1,REGULAR,136.05748635665,1,REGULAR,136.60835968323337,1,REGULAR,139.55941358426662,1,CLUSTER_HEAD,139.07743755076328,1,REGULAR,138.4434554492004,1,CLUSTER_HEAD,137.40317039210993,1,REGULAR,137.60983564990002,1,CLUSTER_HEAD,137.0469135842667,1,CLUSTER_HEAD,136.47743755076334,1,REGULAR,139.45845544919973,1,CLUSTER_HEAD,138.97136341272002,1,REGULAR,138.60983564989996,1,CLUSTER_HEAD
