Time,Live_Node_Percentage,Total_Energy,Packets_Received,Active_Nodes
1659,90.0,545.7247573856357,0,27
1660,90.0,543.0491646531448,0,27
1661,90.0,540.2731837943132,0,9
1662,90.0,538.4812946627035,0,9
1663,90.0,536.6921887413425,0,9
1664,90.0,534.8438497514799,0,9
1665,90.0,533.0308050305655,0,9
1666,90.0,531.2475211577629,0,9
1667,90.0,529.4683048488189,0,9
1668,90.0,527.6538231598322,0,9
1669,90.0,525.8753673827691,0,9
1670,90.0,524.1470677923795,0,9
1671,90.0,522.3254592135603,0,9
1672,90.0,520.5671111939969,0,9
1673,90.0,518.7437626006376,0,9
1674,90.0,516.9521364825566,0,9
1675,90.0,515.1479305469338,0,9
1676,86.66666666666667,513.3837286828434,0,8
1677,86.66666666666667,511.67183786657847,0,8
1678,86.66666666666667,509.9743957905253,0,8
1679,86.66666666666667,508.2681381797674,0,8
1680,86.66666666666667,506.63480409448533,0,8
1681,86.66666666666667,504.8818884099869,0,26
1682,86.66666666666667,502.34894701451543,0,26
1683,86.66666666666667,499.76433587826347,0,26
1684,86.66666666666667,497.2566160759421,0,26
1685,86.66666666666667,494.6898703362907,0,26
1686,86.66666666666667,492.10938861262866,0,26
1687,86.66666666666667,489.5430939914187,0,26
1688,86.66666666666667,486.8762380108728,0,26
1689,86.66666666666667,484.2506280332716,0,26
1690,86.66666666666667,481.66223208336356,0,26
1691,86.66666666666667,479.02883389138196,0,8
1692,86.66666666666667,477.3409307407816,0,8
1693,86.66666666666667,475.7024704082407,0,8
1694,86.66666666666667,474.0452309575597,0,8
1695,83.33333333333334,472.3598048288121,0,7
1696,83.33333333333334,470.7929829749762,0,7
1697,80.0,469.27525820881965,0,6
1698,80.0,467.74723488923775,0,6
1699,80.0,466.30000336254636,0,6
1700,80.0,464.76767882723624,0,6
1701,80.0,463.25575439986255,0,6
1702,80.0,461.7733689226575,0,6
1703,80.0,460.25491520722437,0,6
1704,80.0,458.7732794321251,0,6
1705,80.0,457.2758215245685,0,6
1706,80.0,455.7420199192089,0,6
1707,80.0,454.23472923986134,0,6
1708,80.0,452.76877735635196,0,6
1709,80.0,451.31398551783184,0,6
1710,80.0,449.7914371184986,0,6
1711,76.66666666666667,448.2799323553246,0,23
1712,76.66666666666667,445.97713027786386,0,23
1713,76.66666666666667,443.6449056299341,0,23
1714,76.66666666666667,441.3933425462073,0,23
1715,76.66666666666667,439.060846544805,0,23
1716,76.66666666666667,436.70517024766747,0,23
1717,76.66666666666667,434.41875776660135,0,23
1718,76.66666666666667,432.15725096364287,0,23
1719,76.66666666666667,429.98619626361574,0,23
1720,76.66666666666667,427.6660096523033,0,23
1721,76.66666666666667,425.3638429221244,0,5
1722,76.66666666666667,423.9581225765863,0,5
1723,76.66666666666667,422.56852334568515,0,5
1724,76.66666666666667,421.1986459197418,0,5
1725,76.66666666666667,419.7837094244554,0,5
1726,76.66666666666667,418.3717973069698,0,5
1727,76.66666666666667,416.98941839745095,0,5
1728,76.66666666666667,415.59821745055075,0,5
1729,76.66666666666667,414.20932690024534,0,5
1730,76.66666666666667,412.77376721112745,0,5
1731,76.66666666666667,411.3499418678704,0,5
1732,76.66666666666667,409.9695647138743,0,5
1733,76.66666666666667,408.5624089398494,0,5
1734,73.33333333333333,407.19945679428866,0,5
1735,73.33333333333333,405.8437220217737,0,5
1736,73.33333333333333,404.5182640861189,0,5
1737,73.33333333333333,403.1666401824667,0,5
1738,73.33333333333333,401.8362225445412,0,5
1739,73.33333333333333,400.5095162890131,0,5
1740,73.33333333333333,399.1649688002076,0,5
1741,73.33333333333333,397.79852111766775,0,22
1742,73.33333333333333,395.6250297353701,0,22
1743,73.33333333333333,393.4115665946127,0,22
1744,73.33333333333333,391.1279835309197,0,22
1745,73.33333333333333,388.87891976624525,0,22
1746,73.33333333333333,386.6828602864023,0,22
1747,73.33333333333333,384.48615968075325,0,22
1748,70.0,382.40067686616635,0,21
1749,70.0,380.2067816146674,0,21
1750,70.0,378.10164281729976,0,21
1751,70.0,375.98805685271316,0,5
1752,70.0,374.65645116847173,0,5
1753,70.0,373.34988307965295,0,5
1754,70.0,372.0733615183098,0,5
1755,70.0,370.77584410801757,0,5
1756,70.0,369.4958527718189,0,5
1757,70.0,368.15237323106595,0,5
1758,70.0,366.848168078602,0,5
1759,70.0,365.57737507916585,0,5
1760,70.0,364.30970724580345,0,5
1761,70.0,363.0313337404919,0,5
1762,70.0,361.7487032585504,0,5
1763,70.0,360.44085803262016,0,5
1764,70.0,359.1327179378295,0,5
1765,70.0,357.8457173457718,0,5
1766,70.0,356.5284747085311,0,5
1767,70.0,355.25184671618456,0,5
1768,70.0,353.9804494001308,0,5
1769,70.0,352.66814286763105,0,5
1770,70.0,351.35886410890794,0,5
1771,70.0,350.0422591321302,0,21
1772,70.0,347.9801726708825,0,21
1773,70.0,345.9035832772442,0,21
1774,70.0,343.77663422762123,0,21
1775,70.0,341.6063555778046,0,21
1776,70.0,339.5210361852508,0,21
1777,70.0,337.45679033430264,0,21
1778,70.0,335.37139912561736,0,21
1779,70.0,333.2975709846152,0,21
1780,70.0,331.19413410494326,0,21
1781,70.0,329.17969639259474,0,5
1782,70.0,327.8445501825176,0,5
1783,70.0,326.5395878185243,0,5
1784,70.0,325.28356047206825,0,5
1785,70.0,323.9829160505503,0,5
1786,70.0,322.69007132157833,0,5
1787,70.0,321.37148329256877,0,5
1788,70.0,320.0965803206884,0,5
1789,70.0,318.81077805305256,0,5
1790,70.0,317.5455033367632,0,5
1791,70.0,316.2323756152412,0,5
1792,66.66666666666666,314.9830764268946,0,4
1793,66.66666666666666,313.8161208105029,0,4
1794,66.66666666666666,312.5883454026676,0,4
1795,66.66666666666666,311.3690652748868,0,4
1796,66.66666666666666,310.1506710133103,0,4
1797,66.66666666666666,308.9530617823828,0,4
1798,66.66666666666666,307.7484058665306,0,4
1799,66.66666666666666,306.58337536394544,0,4
1800,66.66666666666666,305.3912616605986,0,4
1801,66.66666666666666,303.8896704349881,0,20
1802,66.66666666666666,301.8452547144778,0,20
1803,66.66666666666666,299.87086572876836,0,20
1804,66.66666666666666,297.83096824049255,0,20
1805,66.66666666666666,295.7829587467801,0,20
1806,66.66666666666666,293.79900476055025,0,20
1807,66.66666666666666,291.8450590426237,0,20
1808,66.66666666666666,289.8292200819684,0,20
1809,66.66666666666666,287.8150059970389,0,20
1810,66.66666666666666,285.86571737655606,0,16
1811,66.66666666666666,284.04573366321534,0,7
1812,66.66666666666666,282.7075334840983,0,7
1813,66.66666666666666,281.3732474433413,0,7
1814,66.66666666666666,280.0511857741111,0,7
1815,66.66666666666666,278.64654935245676,0,7
1816,66.66666666666666,277.2835444758092,0,7
1817,66.66666666666666,275.9320017496697,0,7
1818,66.66666666666666,274.58355692226263,0,7
1819,66.66666666666666,273.2558383960377,0,7
1820,66.66666666666666,271.9302003290619,0,7
1821,66.66666666666666,270.5684074936484,0,7
1822,66.66666666666666,269.21205529092714,0,7
1823,66.66666666666666,267.84790108374574,0,7
1824,66.66666666666666,266.49972338166043,0,7
1825,66.66666666666666,265.15958600891383,0,7
1826,66.66666666666666,263.83276987041063,0,7
1827,66.66666666666666,262.45643175322476,0,7
1828,66.66666666666666,261.0721734312749,0,7
1829,66.66666666666666,259.69260185896474,0,7
1830,66.66666666666666,258.32921059718467,0,7
1831,66.66666666666666,256.9754371509188,0,20
1832,66.66666666666666,254.9712071653692,0,20
1833,66.66666666666666,252.9374510990823,0,20
1834,66.66666666666666,250.9529203834095,0,20
1835,63.33333333333333,248.9974118084455,0,19
1836,63.33333333333333,247.09896169262134,0,19
1837,63.33333333333333,245.13908581181332,0,19
1838,63.33333333333333,243.23931466743653,0,19
1839,63.33333333333333,241.38620381973817,0,19
1840,63.33333333333333,239.56967563677236,0,19
1841,63.33333333333333,237.6180343373022,0,6
1842,63.33333333333333,236.33934369268783,0,6
1843,63.33333333333333,235.07583953864264,0,6
1844,63.33333333333333,233.85176524232955,0,6
1845,63.33333333333333,232.6056332979452,0,6
1846,63.33333333333333,231.33625890802864,0,6
1847,63.33333333333333,230.02614729801977,0,6
1848,63.33333333333333,228.76481309135482,0,6
1849,63.33333333333333,227.50196613613016,0,6
1850,63.33333333333333,226.25891017532692,0,6
1851,63.33333333333333,225.01020188379766,0,6
1852,63.33333333333333,223.75974279003603,0,6
1853,63.33333333333333,222.50728232661737,0,6
1854,63.33333333333333,221.24483609695878,0,6
1855,63.33333333333333,219.98499671020141,0,6
1856,63.33333333333333,218.74843424327304,0,6
1857,60.0,217.56550033940152,0,5
1858,60.0,216.39909831960404,0,5
1859,60.0,215.26136868803482,0,5
1860,60.0,214.12302144495848,0,5
1861,60.0,212.9928725503873,0,18
1862,60.0,211.15121867994677,0,18
1863,60.0,209.37380055813887,0,18
1864,60.0,207.53114071379397,0,18
1865,56.666666666666664,205.76504993714386,0,17
1866,56.666666666666664,204.04906968065075,0,17
1867,56.666666666666664,202.31016974314127,0,17
1868,56.666666666666664,200.62433426068725,0,17
1869,56.666666666666664,198.87598663456697,0,17
1870,56.666666666666664,197.15366086798699,0,17
1871,56.666666666666664,195.4230476961613,0,4
1872,56.666666666666664,194.3719431729578,0,4
1873,56.666666666666664,193.3297920437735,0,4
1874,56.666666666666664,192.25691099981208,0,4
1875,56.666666666666664,191.2306212133609,0,4
1876,56.666666666666664,190.1932624501372,0,4
1877,56.666666666666664,189.17023614726054,0,4
1878,56.666666666666664,188.1499869811482,0,4
1879,56.666666666666664,187.1114390894114,0,4
1880,56.666666666666664,186.0479840655145,0,4
1881,56.666666666666664,185.0248777312564,0,4
1882,56.666666666666664,183.9962934347665,0,4
1883,56.666666666666664,182.9698699812723,0,4
1884,56.666666666666664,181.9334065114335,0,4
1885,56.666666666666664,180.89553973940778,0,4
1886,56.666666666666664,179.86025576301702,0,4
1887,56.666666666666664,178.79790137961442,0,4
1888,56.666666666666664,177.77549679680828,0,4
1889,56.666666666666664,176.70961226369218,0,4
1890,56.666666666666664,175.6726303315004,0,4
1891,56.666666666666664,174.63520329898822,0,17
1892,56.666666666666664,172.92098952412928,0,17
1893,56.666666666666664,171.2164241599718,0,17
1894,56.666666666666664,169.56206188711295,0,17
1895,56.666666666666664,167.8371511952028,0,17
1896,56.666666666666664,166.15520026708256,0,17
1897,56.666666666666664,164.39822038085276,0,17
1898,56.666666666666664,162.68551178937054,0,17
1899,56.666666666666664,160.9185838169169,0,17
1900,56.666666666666664,159.17958552651612,0,17
1901,53.333333333333336,157.4871126843221,0,3
1902,53.333333333333336,156.52880990536346,0,3
1903,53.333333333333336,155.58623454553242,0,3
1904,53.333333333333336,154.63855835076376,0,3
1905,53.333333333333336,153.71975104874414,0,3
1906,53.333333333333336,152.78032894337372,0,3
1907,53.333333333333336,151.8243146615922,0,3
1908,53.333333333333336,150.88603346434567,0,3
1909,53.333333333333336,149.9265525270109,0,3
1910,53.333333333333336,148.97292647023292,0,3
1911,53.333333333333336,148.03058160871592,0,3
1912,53.333333333333336,147.1127653946237,0,3
1913,53.333333333333336,146.14767301075045,0,3
1914,53.333333333333336,145.19820645813323,0,3
1915,53.333333333333336,144.19289952846003,0,3
1916,53.333333333333336,143.24175683594572,0,3
1917,53.333333333333336,142.33548935851064,0,3
1918,53.333333333333336,141.3751703713318,0,3
1919,53.333333333333336,140.44104627909743,0,3
1920,53.333333333333336,139.5103084287583,0,3
1921,53.333333333333336,138.54849020952918,0,16
1922,53.333333333333336,137.00560113137104,0,16
1923,53.333333333333336,135.4021209052642,0,16
1924,53.333333333333336,133.77300129435685,0,16
1925,53.333333333333336,132.15709611461511,0,16
1926,53.333333333333336,130.59506161772512,0,16
1927,53.333333333333336,128.93671830539566,0,16
1928,53.333333333333336,127.37181375281045,0,16
1929,46.666666666666664,125.86551504641197,0,14
1930,46.666666666666664,124.42825132318228,0,14
1931,46.666666666666664,123.03470235419876,0,1
1932,46.666666666666664,122.2587851571608,0,1
1933,46.666666666666664,121.51061393428284,0,1
1934,46.666666666666664,120.72217384740934,0,1
1935,46.666666666666664,119.97227107268317,0,1
1936,46.666666666666664,119.21588605937171,0,1
1937,46.666666666666664,118.45466975042201,0,1
1938,46.666666666666664,117.71141449457535,0,1
1939,46.666666666666664,116.95838546629192,0,1
1940,46.666666666666664,116.2001642818539,0,1
1941,46.666666666666664,115.44740710527135,0,1
1942,46.666666666666664,114.70172597588429,0,1
1943,46.666666666666664,113.97097673607729,0,1
1944,46.666666666666664,113.22381400579002,0,1
1945,46.666666666666664,112.49284909469714,0,1
1946,46.666666666666664,111.77242126211281,0,1
1947,46.666666666666664,111.02210468102624,0,1
1948,43.333333333333336,110.28423648582194,0,1
1949,43.333333333333336,109.57202879249851,0,1
1950,43.333333333333336,108.8596382532706,0,1
1951,43.333333333333336,108.15041920141954,0,13
1952,43.333333333333336,106.84187896916873,0,13
1953,43.333333333333336,105.52745599019202,0,13
1954,43.333333333333336,104.24471133875042,0,13
1955,43.333333333333336,102.89215263663509,0,13
1956,43.333333333333336,101.5592010521635,0,13
1957,43.333333333333336,100.26891655983863,0,13
1958,40.0,98.99960768527448,0,12
1959,40.0,97.80073705870163,0,12
1960,33.33333333333333,96.74574390595181,0,10
1961,33.33333333333333,95.76208531874096,0,1
